Kurt-A3,MeanAD-A3,MedianAD-A3,Energy-A3,MedianAD-D3,Energy-D3,frequence,target
-0.689160860900901,0.2813339291479711,0.37636844594840924,257551.59366030223,0.05577150825362556,34.91932403480721,45,0
-0.6873905468587176,0.281152405383953,0.37783324566110804,257194.26082997376,0.05600165671758937,35.013736620389416,45,0
-0.6456318487304316,0.2788814431054001,0.36919583008612655,258050.12423469895,0.05549093930524018,34.39833411093267,45,0
-0.6491695373531119,0.278970205881708,0.3749183926263171,258113.9649508314,0.055429602465725106,34.48473320645155,45,0
-0.6480472881266364,0.2781955329419581,0.3752881024294139,257953.94008717212,0.054692279749204514,33.84955347148903,45,0
-0.6378133883181656,0.2770028479452648,0.37177298300389966,257988.64658254734,0.05462402221787712,33.76381341727591,45,0
-0.6688143792047412,0.2782033467268706,0.3736354621626637,257974.14540112487,0.05503080800508263,33.79037733244706,45,0
-0.6440674101771511,0.2770826913372224,0.36460485968821255,257469.4277207413,0.05489367481116597,33.53242804789306,45,0
-0.6687043418150114,0.2775455028133352,0.36937786496294234,256114.78779144335,0.05541007665280707,33.97478722960592,45,0
-0.6648306416967107,0.27741151115653284,0.37755667237600476,255318.91744830937,0.05452993631307869,33.32268276377351,45,0
-0.6719562250838074,0.27743901527548187,0.36928287405116644,254991.081916177,0.05477145363562697,33.49112212038615,45,0
-0.6663249375982074,0.27712321332960976,0.3730035942095238,255014.902983441,0.05455976034983019,33.46774208172114,45,0
-0.6591334546791039,0.2766070115652481,0.3716862259145758,254418.4361299639,0.05414267633879113,33.03506875962567,45,0
-0.4088543182252131,0.1356155249761377,0.17387776075637318,266788.05778079596,0.04279703059743417,19.51123174359075,45,0
-0.4766274726700681,0.13331967759402888,0.17068253102886488,262004.06814483547,0.041993114866005994,18.704245949396626,45,0
-0.43473999561075916,0.13352590081946106,0.16987952030441547,262068.90443615214,0.042609106040340405,18.834719971720897,45,0
-0.46606960732425184,0.13460112022829054,0.17332006664273225,261369.07244025962,0.04263364077614637,18.85908073120132,45,0
-0.473325620291841,0.1344676888978927,0.17213600150619293,261259.1542824998,0.041969683890503824,18.740036309309993,45,0
-0.44040625677679834,0.13444509231523458,0.17064181488660798,261284.54360860816,0.04282802464559796,18.96886821515502,45,0
-0.4129643996823096,0.13334591247488192,0.16787400701718708,261240.73791706748,0.04212256136100685,18.517164263037007,45,0
-0.40745938709289176,0.1330113459646839,0.1676417900324899,261282.4126882033,0.04227931086853896,18.473487073427187,45,0
-0.41932683459985975,0.13371572785050118,0.16940607525119544,261166.48134966422,0.04187652074461412,18.395118610107687,45,0
-0.42551338013484585,0.1336470606911562,0.1694851497609549,261080.5004706776,0.04254896346182867,18.70427404769159,45,0
-0.41201273662789184,0.1333221629137466,0.1678314276051807,261426.5084258642,0.04256433685965848,18.540147260179467,45,0
-0.41201273662789184,0.1333221629137466,0.1678314276051807,261426.5084258642,0.04256433685965848,18.540147260179467,45,0
-0.4082257351521674,0.13300413449548504,0.16871062981237828,261143.62552287057,0.04232291003780773,18.53764869333542,45,0
-0.4082257351521674,0.13300413449548504,0.16871062981237828,261143.62552287057,0.04232291003780773,18.53764869333542,45,0
-0.40471218550972354,0.13278327450563035,0.16723636413405754,260664.85544361908,0.042088370782217416,18.333044208523248,45,0
-0.40603370033453645,0.13292269459765915,0.16805848779114946,261274.43862108674,0.04241195389416467,18.445300661279756,45,0
-0.39499917553548647,0.13312717589956025,0.16671772164625498,261162.60969476626,0.04250099775052119,18.328061635549236,45,0
-1.2704474040400815,0.13158592347299805,0.19850318659143723,263694.7714879321,0.03654777924604115,12.332662168918198,45,0
-1.2719745933062205,0.13359924382248412,0.20121882545697872,264540.26605441025,0.036340048497972136,12.526672342522726,45,0
-1.247456826148561,0.13476848473181738,0.2027824484952684,262681.50116855593,0.036408248654155734,12.353257394456627,45,0
-1.278381031986629,0.1357541737633233,0.20494430078806064,261894.96780917695,0.0365206572349052,12.319197642274109,45,0
-1.2699217199978414,0.13501255460202755,0.20423330095001968,262728.147895099,0.03658744012717254,12.44161115623702,45,0
-1.2640740186589743,0.13336606289962788,0.20099124001875374,262386.8662770676,0.03633475919702581,12.267848945264046,45,0
-1.2509430398911379,0.13217654112524152,0.19887534466998932,262271.6236208416,0.03643782543840472,12.137315350536099,45,0
-1.2591464550352636,0.13165598925504474,0.1990704525450234,262337.0226141836,0.03615372220619327,12.168616810494866,45,0
-1.2041010878447826,0.13237150276685217,0.19717973636054587,263394.8190071034,0.03661271662049115,12.367421231794363,45,0
-1.0863815952142835,0.13258097243241893,0.19646364597488591,264631.5675593236,0.03625352566583698,12.26304098521573,45,0
-1.2358549376691206,0.12873705609057862,0.19338314709902038,262572.65419020655,0.03620765272485003,11.996641360461535,45,0
-1.2058077940791696,0.1289109816552691,0.19146703967093934,263777.39121542,0.036083923784695555,12.034717459531938,45,0
-1.2190766241385307,0.12883632535984652,0.19259190273980764,263108.08673858474,0.036137178796949235,12.094238455200598,45,0
-1.173353356189368,0.12889091103971706,0.19148043504873513,263594.1044855926,0.03623815226800654,11.947961632711591,45,0
-1.2323888450994887,0.12860744102595772,0.19336327465693526,262993.1268385574,0.036377007353487645,12.094428270949237,45,0
-1.2140734567844573,0.12716508009428662,0.18954859222003168,262851.57992993284,0.0368061777310348,12.063345757304965,45,0
-0.640815599097559,0.29821418444150305,0.39915858262799986,263167.42890484066,0.05540146719498405,34.57478479974804,50,0
-0.6260323351060841,0.29510808220927165,0.39400165053117536,263440.6875968091,0.055018202883977414,33.94495736206684,50,0
-0.6260323351060841,0.29510808220927165,0.39400165053117536,263440.6875968091,0.055018202883977414,33.94495736206684,50,0
-0.6243768551213131,0.29514128711967974,0.3916682893449325,263291.3038668925,0.054685977188651806,33.79910033705016,50,0
-0.6242712748686965,0.2950213613057515,0.3931049094070601,263572.58150917804,0.05560685792022692,33.86197379458338,50,0
-0.6297135032694756,0.2942255177567425,0.39371354275971715,263438.8515479788,0.054776685561429415,33.73588261438678,50,0
-0.6218532959120853,0.2933598941701518,0.38951411487509,263352.6603553711,0.05485062752204872,33.85459069190031,50,0
-0.6353290315155644,0.2921541779891459,0.38908594888118364,263110.47659817233,0.05539747153170259,33.57617890401545,50,0
-0.621664816055139,0.2918048743786489,0.3883849183897393,263412.5157173109,0.0553435078874905,33.690537709283696,50,0
-0.6224947407498207,0.2922866303858474,0.3901344483418743,263423.3006092416,0.054202324412295465,33.58717521479197,50,0
-0.6029228557763338,0.29183780030660533,0.38815476992577447,263525.8605504204,0.05459127315259298,33.53325166910933,50,0
-0.6019714656592265,0.29170775119931536,0.3896094370424104,263342.06606601516,0.05384258157748746,33.311967427957,50,0
-0.5904208173042087,0.29198512134988613,0.38653359808195775,263298.59534253,0.05462171532060521,33.69527243424038,50,0
-0.6035449856941351,0.291273078896055,0.3859434199074707,263154.44225226395,0.054746243393416855,33.2344188848846,50,0
-0.6031842864610795,0.29077119638140914,0.38498517631606843,263334.8703298047,0.05404397663945022,33.50137107404862,50,0
-0.6073458628124047,0.29070902759090084,0.3851535354370309,262949.14092808665,0.05487476712950968,33.12711624316283,50,0
-0.6136128613215037,0.2908958743334373,0.38755795793518905,263092.7454140246,0.054184487365387425,33.5501399441096,50,0
-0.5946885409057359,0.14775953109021359,0.1930037701986673,263335.84704614314,0.04101633447170318,18.543203656889094,50,0
-0.4939248349586509,0.14955944532821194,0.19224340513733307,263505.74143336754,0.04097987012119647,18.48960375851726,50,0
-0.47814574012303845,0.1498534316094655,0.1921009915184333,263688.25078289234,0.04050205852593777,18.4597133948291,50,0
-0.4890390248854479,0.14986779008375103,0.19262357229437682,263630.1126237217,0.040867214287942835,18.353432564927417,50,0
-0.48141477841212943,0.14986615972314282,0.19334612199239776,263870.01250510255,0.041178867785190656,18.388893107410347,50,0
-0.48141477841212943,0.14986615972314282,0.19334612199239776,263870.01250510255,0.041178867785190656,18.388893107410347,50,0
-0.49164951763141573,0.15045358112706378,0.1929352257916221,263872.2135358251,0.040868318048246546,18.604768655305662,50,0
-0.4808547683174522,0.149217049612124,0.19201717071191576,264036.2310222417,0.0406879565638179,18.228536524091314,50,0
-0.4869969099814049,0.1492443133479924,0.1918357539663606,264203.0711101299,0.04069619514288475,18.203251188175333,50,0
-0.48055718231478517,0.1490760709185613,0.19099427012412212,264298.50881249824,0.04083412746945736,18.350466814274846,50,0
-0.4826507607364676,0.14912743861669855,0.19141925496102674,264366.0761331684,0.040891749023749,18.350504047974887,50,0
-0.4945890662176424,0.14911811226666885,0.19157946600361953,264214.08969017904,0.04075566221499406,18.332041242425163,50,0
-0.49076449921612575,0.14871745567042008,0.1908395471358011,264239.00713936996,0.041068666725049274,18.101384579744522,50,0
-0.4961831879169396,0.1487879351118339,0.19063329990276,264346.0696452867,0.04067073764817112,18.046129955987222,50,0
-0.5033000184289924,0.14942022432639954,0.19220545727179955,264474.00707499415,0.040582369298218,18.19580408189657,50,0
-0.47707400795559884,0.15019034085394672,0.19223910484640144,264672.07190057816,0.04102900584391676,18.556419929386447,50,0
-0.501335792778808,0.15042503941991808,0.19270253205384777,264609.4304545244,0.04083941677040282,18.492986421198694,50,0
-1.4434244417085738,0.2128622402390114,0.34408482021280495,264194.399159502,0.03330720182980359,12.169667765436294,50,0
-1.4411669456441043,0.2138591448245137,0.3435122294544127,264026.08348559146,0.03347428268672352,12.236806845443661,50,0
-1.4437007635307346,0.21353542189879085,0.34141915582585336,264187.7964144618,0.03363103219425538,12.357726592516698,50,0
-1.4462814328327847,0.21529707386127817,0.3467192917982631,264108.2917927931,0.03303890024932238,12.220969541062114,50,0
-1.441308290870915,0.21281250756124967,0.3423383146658653,264563.41771390254,0.03304947885121392,12.316167066432442,50,0
-1.4334910179295777,0.21059307738542088,0.34048330332244947,264375.221791929,0.032587040653784996,12.02123990214669,50,0
-1.4442188662987292,0.21237535003162794,0.3454210210623353,264035.52869532804,0.03369160302666738,12.507096213989772,50,0
-1.4355183500180697,0.21049716937188195,0.3358814295647593,264099.25462284393,0.03287920146366975,11.923913321077366,50,0
